TSA_dia,Carga_Alcalina,Kappa,DB_SGF,DB_LAB,Secura_pct,Casca_pct,Extrativo_Total,Extrativo_AT,Extrativo_SGF,TPC,Idade,vmi_le_021,vmi_021_025,vmi_gt_025,pct_AB,pct_C,pct_DMG
3450.0,20.34516135489802,18.85804834304644,504.8270452876608,489.197998046875,62.5,0.739778995513916,3.319999933242798,2.089999914169312,4.259545296353576,57.60226649834078,6.694376013296142,0,0,1,0.6476743136385744,0.0,0.3523256863614255
3450.0,20.50214030927549,18.62289543178171,500.5274618044828,489.197998046875,62.5,0.739778995513916,3.319999933242798,2.089999914169312,4.186416987448665,57.37926426993702,6.854166508544378,0,0,1,0.6841446943211702,0.0,0.3158553056788297
3449.999999999999,20.12292807165054,17.7347987118422,500.5274618044828,489.197998046875,62.5,0.739778995513916,3.319999933242798,2.089999914169312,4.186416987448665,57.37926426993702,6.854166508544378,0,0,1,0.6841446943211702,0.0,0.3158553056788297
3450.0,20.43732344600863,17.28103887649062,526.180168378864,499.5299987792969,62.72000122070312,0.9112809896469116,3.150000095367432,1.850000023841858,4.060375252205417,52.76074443816422,6.634722316313456,1,0,0,0.7213553940416244,0.0,0.2786446059583757
3450.0,20.30425191612012,16.90030085426381,526.180168378864,499.5299987792969,62.72000122070312,0.9112809896469116,3.150000095367432,1.850000023841858,4.060375252205417,52.76074443816422,6.634722316313456,1,0,0,0.7213553940416244,0.0,0.2786446059583757
3450.0,19.93359755966553,17.69163811694725,526.180168378864,499.5299987792969,62.72000122070312,0.9112809896469116,3.150000095367432,1.850000023841858,4.060375252205417,52.76074443816422,6.634722316313456,1,0,0,0.7213553940416244,0.0,0.2786446059583757
3450.0,19.72530648117908,17.65887984427884,500.5482141172675,478.0429992675781,61.63999938964844,0.6043230295181274,2.839999914169312,1.419999957084656,4.249311152330529,55.88454554634556,6.581129619711607,0,1,0,0.6611858268240149,0.0,0.338814173175985
3450.0,19.71626821612779,17.88302703450132,500.5482141172675,478.0429992675781,61.63999938964844,0.6043230295181274,2.839999914169312,1.419999957084656,4.249311152330529,55.88454554634556,6.581129619711607,0,1,0,0.6611858268240149,0.0,0.338814173175985
3450.0,20.18680877264701,17.7330270994791,500.5482141172675,478.0429992675781,61.63999938964844,0.6043230295181274,2.839999914169312,1.419999957084656,4.249311152330529,55.88454554634556,6.581129619711607,0,1,0,0.6611858268240149,0.0,0.338814173175985
3450.0,19.77768138590613,18.76197529035655,494.7584606128744,482.6390075683594,60.52999877929688,0.9079530239105225,2.119999885559082,1.460000038146973,4.399554199417237,61.04926071055725,6.669046142862511,0,0,1,0.6597568986876005,0.0,0.3402431013123995
3450.0,20.20110054866798,18.43980806130366,494.7584606128744,482.6390075683594,60.52999877929688,0.9079530239105225,2.119999885559082,1.460000038146973,4.399554199417237,61.04926071055725,6.669046142862511,0,0,1,0.6597568986876005,0.0,0.3402431013123995
3450.0,20.58726578168366,17.36580797448066,514.037994217012,482.6390075683594,60.52999877929688,0.9079530239105225,2.119999885559082,1.460000038146973,4.328047343534501,63.93998954778462,6.646417064072682,0,1,0,0.7772821384204589,0.0,0.2227178615795411
3439.339712805477,20.00061616259127,17.30964361759775,500.752448430979,487.3559875488281,62.2599983215332,1.250040054321289,2.569999933242798,1.399999976158142,4.191369643821402,76.13281716206315,6.861474424809682,0,1,0,0.7530599891681798,0.0,0.2469400108318201
3449.99365415633,20.45617026876435,18.0478918272483,500.752448430979,487.3559875488281,62.2599983215332,1.250040054321289,2.569999933242798,1.399999976158142,4.191369643821402,76.13281716206315,6.861474424809682,0,1,0,0.7530599891681798,0.0,0.2469400108318201
3410.188979565972,20.61448169985474,18.26121108908905,501.960159053725,487.3559875488281,62.2599983215332,1.250040054321289,2.569999933242798,1.399999976158142,4.344047497529124,78.20012026289564,6.933568917189196,0,1,0,0.7624679574293466,0.0,0.2375320425706536
3450.0,20.49995928126241,17.75261220741077,507.1463981305172,504.5020141601562,63.51499938964844,1.50094997882843,3.039999961853027,1.980000019073486,4.323548647885378,85.9763953488372,7.100487018220913,0,0,1,0.7861257804157611,0.0,0.2138742195842388
